total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,year,month,weekday,price_per_m2,floor_type
4,3950000.0,50.0,2018-05-23,1,2.75,9,22.1,6,True,False,False,12.0,0,Ломоносов,48440.0,51865.0,0.0,3100.0,0.0,3100.0,0,2018,5,2,79000.0,Другой
9,3190000.0,35.0,2017-09-27,1,2.6,16,16.2,11,True,False,False,8.4,0,Колпино,25518.0,31305.0,1.0,209.0,0.0,3100.0,372,2017,9,2,91142.86,Другой
7,3550000.0,43.0,2017-04-14,2,2.72,9,28.0,2,True,False,False,6.0,0,Санкт-Петербург,11733.0,13220.0,0.0,3100.0,1.0,517.0,102,2017,4,4,82558.14,Другой
9,6300000.0,66.0,2017-06-08,3,2.72,16,43.0,15,True,False,False,10.0,0,Санкт-Петербург,34865.0,12479.0,0.0,3100.0,0.0,3100.0,114,2017,6,3,95454.55,Другой
5,4100000.0,40.0,2018-10-03,1,2.8,24,17.2,10,True,False,False,10.3,2,Санкт-Петербург,22314.0,17642.0,0.0,3100.0,1.0,68.0,65,2018,10,2,102500.0,Другой
20,4200000.0,43.0,2017-04-20,1,2.75,18,20.0,12,True,False,False,9.0,0,Санкт-Петербург,18428.0,16134.0,1.0,739.0,1.0,758.0,84,2017,4,3,97674.42,Другой
13,5990000.0,51.0,2018-03-19,2,2.65,12,27.1,7,True,False,False,12.9,0,Санкт-Петербург,36625.0,12180.0,0.0,3100.0,0.0,3100.0,8,2018,3,0,117450.98,Другой
4,3780000.0,41.7,2018-10-05,1,2.72,26,17.5,26,True,False,False,13.1,0,Санкт-Петербург,49853.0,19602.0,0.0,3100.0,0.0,3100.0,45,2018,10,4,90647.48,Последний
15,4700000.0,39.0,2017-12-14,1,2.72,25,18.0,12,True,False,False,11.0,2,Санкт-Петербург,33367.0,14445.0,0.0,3100.0,0.0,3100.0,40,2017,12,3,120512.82,Другой
11,6000000.0,75.0,2017-04-14,3,2.56,9,43.8,3,False,False,False,10.0,1,Санкт-Петербург,13289.0,15881.0,0.0,3100.0,2.0,349.0,58,2017,4,4,80000.0,Другой
8,1450000.0,47.5,2019-03-29,2,2.5,5,31.4,4,True,False,False,5.2,1,деревня Большая Вруда,,,,,,,0,2019,3,4,30526.32,Другой
6,3450000.0,38.6,2016-09-15,1,2.72,25,11.79,14,True,False,False,12.45,0,поселок Парголово,52610.0,18787.0,0.0,3100.0,0.0,3100.0,435,2016,9,3,89378.24,Другой
4,4200000.0,45.5,2016-05-11,2,2.5,5,30.6,3,True,False,False,6.4,0,Санкт-Петербург,35651.0,7767.0,1.0,645.0,2.0,798.0,162,2016,5,2,92307.69,Другой
9,2560000.0,24.0,2016-04-15,1,2.72,16,14.9,15,True,False,False,5.0,1,поселок Мурино,,,,,,,88,2016,4,4,106666.67,Другой
7,6200000.0,77.34,2018-07-26,3,2.75,12,48.62,2,True,False,False,12.87,1,поселок Мурино,,,,,,,69,2018,7,3,80165.5,Другой
12,4800000.0,48.8,2018-09-17,2,2.72,2,31.2,2,True,False,False,5.5,0,Санкт-Петербург,16406.0,6478.0,2.0,462.0,0.0,3100.0,45,2018,9,0,98360.66,Последний
6,3850000.0,61.3,2017-04-08,2,2.55,9,33.4,1,True,False,False,11.5,0,поселок Шушары,18654.0,29846.0,0.0,3100.0,0.0,3100.0,168,2017,4,5,62805.87,Первый
11,4850000.0,59.0,2017-07-20,3,2.72,9,38.0,2,True,False,False,7.0,0,Санкт-Петербург,12905.0,15496.0,0.0,3100.0,0.0,3100.0,225,2017,7,3,82203.39,Другой
11,4750000.0,68.7,2016-06-20,3,2.62,9,44.4,1,False,False,False,7.8,0,Санкт-Петербург,15689.0,14680.0,2.0,451.0,1.0,502.0,22,2016,6,0,69141.19,Первый
5,4300000.0,46.0,2017-08-09,2,2.8,5,24.0,4,True,False,False,7.0,0,Санкт-Петербург,20439.0,6055.0,1.0,394.0,2.0,375.0,31,2017,8,2,93478.26,Другой
0,3150000.0,32.4,2017-09-13,1,2.72,9,18.0,3,True,False,False,6.0,0,Санкт-Петербург,49544.0,15325.0,1.0,306.0,1.0,389.0,45,2017,9,2,97222.22,Другой
9,2000000.0,52.8,2018-09-21,2,2.5,5,29.6,3,True,False,False,8.0,2,Приозерск,,,,,,,73,2018,9,4,37878.79,Другой
16,5150000.0,35.5,2016-03-16,1,2.6,24,14.5,24,False,False,False,8.3,1,Санкт-Петербург,43157.0,15661.0,0.0,3100.0,0.0,3100.0,139,2016,3,2,145070.42,Последний
20,4700000.0,44.3,2019-04-06,2,2.5,5,29.7,3,True,False,False,7.0,1,Санкт-Петербург,35586.0,10796.0,0.0,3100.0,1.0,492.0,0,2019,4,5,106094.81,Другой
12,5100000.0,54.1,2018-08-28,2,2.8,9,35.4,5,True,False,False,8.6,1,Санкт-Петербург,15722.0,14518.0,0.0,3100.0,1.0,201.0,30,2018,8,1,94269.87,Другой
7,3790000.0,37.0,2018-08-15,1,2.72,17,17.0,6,True,False,False,10.0,0,поселок Мурино,,,,,,,71,2018,8,2,102432.43,Другой
10,3800000.0,45.5,2017-06-19,2,2.5,5,31.9,5,True,False,False,5.8,0,Санкт-Петербург,14031.0,8582.0,0.0,3100.0,0.0,3100.0,186,2017,6,0,83516.48,Последний
6,2550000.0,32.0,2018-10-12,1,2.56,5,17.0,2,True,False,False,5.5,0,Петергоф,39763.0,32678.0,3.0,480.0,3.0,524.0,37,2018,10,4,79687.5,Другой
8,3290000.0,57.0,2016-12-19,3,2.72,5,42.0,4,True,False,False,6.0,0,Гатчина,,,,,,,290,2016,12,0,57719.3,Другой
0,3640000.0,35.0,2017-11-11,1,2.72,7,17.6,2,True,False,False,8.0,1,Санкт-Петербург,41747.0,10627.0,1.0,401.0,0.0,3100.0,82,2017,11,5,104000.0,Другой
8,5600000.0,43.0,2018-07-24,1,2.75,18,21.0,15,True,False,False,11.0,0,Санкт-Петербург,11987.0,11444.0,1.0,389.0,1.0,272.0,113,2018,7,1,130232.56,Другой
8,2900000.0,34.0,2018-03-02,1,2.58,8,18.0,7,True,False,False,9.0,0,Красное Село,27059.0,30484.0,0.0,3100.0,0.0,3100.0,158,2018,3,4,85294.12,Другой
20,9500000.0,70.2,2017-04-15,2,2.8,23,40.0,10,True,False,False,12.0,0,Санкт-Петербург,,13355.0,1.0,735.0,0.0,3100.0,118,2017,4,5,135327.64,Другой
12,5800000.0,60.0,2017-05-11,2,2.5,10,33.5,5,False,False,False,11.0,2,Санкт-Петербург,21578.0,14308.0,0.0,3100.0,0.0,3100.0,212,2017,5,3,96666.67,Другой
16,11900000.0,88.9,2019-04-04,3,2.8,16,51.7,16,True,False,False,14.2,2,Санкт-Петербург,33557.0,14656.0,0.0,3100.0,1.0,540.0,4,2019,4,3,133858.27,Последний
8,3700000.0,29.5,2018-11-13,1,2.5,9,18.2,6,True,False,False,4.1,0,Санкт-Петербург,13872.0,11289.0,0.0,3100.0,0.0,3100.0,4,2018,11,1,125423.73,Другой
9,2760000.0,22.0,2019-04-14,1,2.72,8,12.0,8,True,False,False,4.6,0,Санкт-Петербург,12977.0,9792.0,0.0,3100.0,1.0,162.0,0,2019,4,6,125454.55,Последний
5,2950000.0,44.0,2017-06-23,2,2.72,5,28.0,4,True,False,False,5.5,0,Петергоф,36826.0,32015.0,3.0,82.0,3.0,459.0,35,2017,6,4,67045.45,Другой
14,7500000.0,54.0,2017-12-03,2,2.72,14,33.0,3,True,False,False,8.0,1,Санкт-Петербург,28982.0,7921.0,2.0,186.0,2.0,327.0,0,2017,12,6,138888.89,Другой
12,4400000.0,34.0,2017-10-27,1,2.75,17,17.6,17,True,False,False,7.7,0,Санкт-Петербург,13103.0,14150.0,1.0,370.0,1.0,412.0,102,2017,10,4,129411.76,Последний
11,5599000.0,62.2,2018-10-31,3,2.72,9,42.9,6,True,False,False,6.9,0,Санкт-Петербург,27359.0,12226.0,0.0,3100.0,0.0,3100.0,161,2018,10,2,90016.08,Другой
6,3700000.0,60.0,2018-02-01,3,2.5,9,39.0,1,True,False,False,7.0,0,Колпино,26602.0,32388.0,0.0,3100.0,0.0,3100.0,45,2018,2,3,61666.67,Первый
10,2000000.0,53.0,2017-11-16,2,2.5,5,29.27,4,True,False,False,8.9,0,Приозерск,,,,,,,376,2017,11,3,37735.85,Другой
4,2350000.0,30.6,2017-11-09,1,2.5,5,17.3,2,True,False,False,6.5,0,поселок Металлострой,25758.0,27470.0,0.0,3100.0,0.0,3100.0,169,2017,11,3,76797.39,Другой
14,3500000.0,41.7,2016-04-29,3,2.72,5,29.8,3,False,False,False,5.4,0,Санкт-Петербург,11413.0,15779.0,0.0,3100.0,1.0,332.0,259,2016,4,4,83932.85,Другой
7,3500000.0,54.0,2017-03-24,2,2.6,5,30.0,1,True,False,False,10.0,0,поселок Шушары,18443.0,31135.0,0.0,3100.0,0.0,3100.0,204,2017,3,4,64814.81,Первый
9,5800000.0,62.0,2018-11-26,2,2.72,21,28.0,17,True,False,False,11.0,0,Санкт-Петербург,48847.0,16685.0,0.0,3100.0,0.0,3100.0,62,2018,11,0,93548.39,Другой
15,4900000.0,42.4,2019-04-04,1,2.7,23,18.0,20,False,False,False,13.0,2,Мурино,,,,,,,0,2019,4,3,115566.04,Другой
20,5100000.0,71.0,2019-03-24,3,2.5,5,42.1,2,True,False,False,8.2,0,Кировск,,,,,,,0,2019,3,6,71830.99,Другой
8,5200000.0,67.3,2018-03-31,3,2.5,9,40.3,1,True,False,False,6.3,0,Санкт-Петербург,48815.0,15994.0,0.0,3100.0,0.0,3100.0,311,2018,3,5,77265.97,Первый
15,3850000.0,49.06,2017-09-10,2,2.55,9,30.9,8,True,False,False,5.7,1,Санкт-Петербург,48522.0,16360.0,0.0,3100.0,0.0,3100.0,92,2017,9,6,78475.34,Другой
20,6350000.0,74.0,2018-08-14,3,2.58,20,46.3,18,True,False,False,12.6,0,поселок Шушары,12340.0,18126.0,0.0,3100.0,0.0,3100.0,20,2018,8,1,85810.81,Другой
17,3000000.0,39.0,2017-09-26,1,2.72,10,17.0,10,True,False,False,10.5,1,Колпино,25724.0,31510.0,1.0,349.0,0.0,3100.0,12,2017,9,1,76923.08,Последний
17,5800000.0,54.5,2018-07-10,2,2.7,12,29.2,3,True,False,False,10.6,0,Санкт-Петербург,37480.0,12511.0,0.0,3100.0,0.0,3100.0,30,2018,7,1,106422.02,Другой
6,3050000.0,34.0,2019-01-30,1,2.5,9,17.1,7,True,False,False,8.4,0,Колпино,26496.0,32282.0,0.0,3100.0,0.0,3100.0,65,2019,1,2,89705.88,Другой
15,5500000.0,43.4,2018-09-29,1,2.79,25,20.7,20,True,False,False,10.7,2,Санкт-Петербург,33386.0,14234.0,0.0,3100.0,0.0,3100.0,68,2018,9,5,126728.11,Другой
20,5400000.0,58.0,2018-10-30,3,2.55,5,43.6,2,True,False,False,6.0,1,Санкт-Петербург,28138.0,13856.0,1.0,557.0,1.0,212.0,103,2018,10,1,93103.45,Другой
13,6800000.0,54.2,2019-04-01,1,2.8,23,21.0,4,True,False,False,14.2,0,Санкт-Петербург,12747.0,12998.0,1.0,152.0,1.0,791.0,0,2019,4,0,125461.25,Другой
7,4280000.0,54.3,2017-02-11,3,2.5,5,39.8,1,False,False,False,5.0,0,Санкт-Петербург,12867.0,11182.0,0.0,3100.0,1.0,945.0,237,2017,2,5,78821.36,Первый
18,7499000.0,52.0,2018-10-12,1,2.72,24,24.0,14,True,False,False,12.0,0,Санкт-Петербург,34967.0,14640.0,0.0,3100.0,1.0,564.0,0,2018,10,4,144211.54,Другой
15,3850000.0,57.2,2018-08-31,3,2.5,9,39.0,3,True,False,False,6.0,0,Колпино,24525.0,30311.0,1.0,194.0,0.0,3100.0,80,2018,8,4,67307.69,Другой
14,2300000.0,30.6,2018-09-24,1,2.72,5,16.7,1,True,False,False,6.4,0,Гатчина,,,,,,,24,2018,9,0,75163.4,Первый
2,6250000.0,62.5,2017-10-01,2,2.72,22,32.0,9,True,False,False,12.0,0,Санкт-Петербург,39141.0,15985.0,0.0,3100.0,0.0,3100.0,218,2017,10,6,100000.0,Другой
1,4385000.0,46.4,2018-09-17,2,2.5,9,28.8,6,True,False,False,7.1,0,Санкт-Петербург,50085.0,16740.0,0.0,3100.0,0.0,3100.0,42,2018,9,0,94504.31,Другой
17,4650000.0,44.8,2018-03-03,2,2.58,5,30.4,5,True,False,False,7.1,0,Санкт-Петербург,14980.0,13520.0,0.0,3100.0,0.0,3100.0,124,2018,3,5,103794.64,Последний
6,3750000.0,39.5,2017-11-28,1,2.55,14,19.1,13,True,False,False,8.1,2,Санкт-Петербург,14768.0,13564.0,0.0,3100.0,2.0,805.0,15,2017,11,1,94936.71,Другой
13,8000000.0,88.0,2016-04-01,3,2.55,25,49.0,17,False,False,False,13.7,2,Санкт-Петербург,16485.0,15282.0,1.0,733.0,2.0,885.0,163,2016,4,4,90909.09,Другой
6,1900000.0,50.0,2017-09-28,2,2.72,9,30.4,3,True,False,False,6.2,1,Тихвин,,,,,,,13,2017,9,3,38000.0,Другой
4,1450000.0,42.0,2017-07-20,2,2.72,2,31.0,2,True,False,False,6.5,0,деревня Сяськелево,,,,,,,282,2017,7,3,34523.81,Последний
16,9950000.0,73.6,2017-11-08,2,2.5,17,39.0,16,True,False,False,13.5,0,Санкт-Петербург,35289.0,11266.0,0.0,3100.0,0.0,3100.0,257,2017,11,2,135190.22,Другой
17,5300000.0,59.4,2018-02-02,3,2.7,9,39.6,7,True,False,False,7.0,0,Санкт-Петербург,26971.0,11824.0,0.0,3100.0,0.0,3100.0,53,2018,2,4,89225.59,Другой
20,3630000.0,29.0,2017-12-20,1,2.5,9,13.9,8,True,False,False,7.2,0,Санкт-Петербург,14792.0,8081.0,1.0,603.0,0.0,3100.0,402,2017,12,2,125172.41,Другой
7,6685000.0,61.0,2019-02-08,3,2.6,9,43.0,2,True,False,False,6.3,2,Санкт-Петербург,46404.0,16333.0,0.0,3100.0,0.0,3100.0,30,2019,2,4,109590.16,Другой
8,1300000.0,31.0,2017-02-20,1,2.72,4,17.0,4,True,False,False,6.0,0,поселок Дубровка,,,,,,,34,2017,2,0,41935.48,Последний
18,10600000.0,67.4,2018-03-23,2,2.72,25,33.3,6,True,False,False,9.5,0,Санкт-Петербург,38924.0,10610.0,1.0,255.0,1.0,294.0,244,2018,3,4,157270.03,Другой
20,4600000.0,51.0,2017-07-25,2,2.57,9,27.5,1,True,False,False,10.0,0,Санкт-Петербург,29547.0,10762.0,1.0,539.0,0.0,3100.0,85,2017,7,1,90196.08,Первый
10,4250000.0,46.0,2019-04-17,2,2.6,5,28.5,3,True,False,False,6.6,0,Санкт-Петербург,18427.0,15983.0,2.0,611.0,1.0,873.0,6,2019,4,2,92391.3,Другой
17,4500000.0,39.0,2017-11-10,1,2.72,16,18.0,1,True,False,False,11.0,0,деревня Кудрово,,,,,,,29,2017,11,4,115384.62,Первый
7,4000000.0,45.0,2019-04-23,2,2.5,5,27.1,5,True,False,False,5.9,0,Санкт-Петербург,42618.0,15122.0,2.0,519.0,0.0,3100.0,0,2019,4,1,88888.89,Последний
3,5990000.0,65.4,2019-01-12,3,2.72,5,52.5,3,True,False,False,6.9,0,Санкт-Петербург,17219.0,6159.0,2.0,115.0,0.0,3100.0,79,2019,1,5,91590.21,Другой
9,2599000.0,30.9,2019-02-25,1,2.55,5,17.3,1,True,False,False,5.1,0,Кронштадт,69259.0,50985.0,3.0,283.0,3.0,160.0,0,2019,2,0,84110.03,Первый
7,2850000.0,36.3,2018-09-11,1,2.57,10,15.8,9,True,False,False,8.3,1,Коммунар,,,,,,,59,2018,9,1,78512.4,Другой
11,2990000.0,31.0,2017-11-17,1,2.55,9,15.4,3,True,False,False,8.2,0,Санкт-Петербург,43316.0,15819.0,0.0,3100.0,0.0,3100.0,86,2017,11,4,96451.61,Другой
12,3695000.0,40.0,2017-12-12,1,2.8,23,16.9,10,True,False,False,10.7,2,Санкт-Петербург,22131.0,17459.0,0.0,3100.0,1.0,411.0,42,2017,12,1,92375.0,Другой
20,2100000.0,36.0,2016-04-13,1,2.5,5,19.0,1,True,False,False,9.0,0,Приозерск,,,,,,,132,2016,4,2,58333.33,Первый
8,3400000.0,40.0,2018-02-01,1,2.7,12,20.0,10,True,False,False,8.5,1,Санкт-Петербург,36340.0,16642.0,0.0,3100.0,2.0,575.0,93,2018,2,3,85000.0,Другой
11,10490000.0,93.6,2018-11-01,3,2.8,25,54.9,23,True,False,False,12.1,1,Санкт-Петербург,33804.0,13672.0,0.0,3100.0,0.0,3100.0,0,2018,11,3,112072.65,Другой
10,5400000.0,55.3,2019-02-26,2,2.84,5,33.0,4,True,False,False,10.4,0,Санкт-Петербург,28164.0,7011.0,2.0,161.0,2.0,627.0,28,2019,2,1,97649.19,Другой
10,5750000.0,51.0,2019-02-27,2,2.7,9,30.2,7,True,False,False,8.0,1,Санкт-Петербург,13315.0,14577.0,0.0,3100.0,0.0,3100.0,34,2019,2,2,112745.1,Другой
20,4050000.0,46.8,2018-06-17,2,2.5,9,26.8,4,True,False,False,6.2,2,Санкт-Петербург,15657.0,14453.0,1.0,527.0,0.0,3100.0,157,2018,6,6,86538.46,Другой
5,2170000.0,40.0,2018-02-26,1,2.72,9,17.0,5,True,False,False,8.0,0,Кингисепп,,,,,,,45,2018,2,0,54250.0,Другой
17,4400000.0,39.2,2018-02-01,1,2.72,9,16.9,9,True,False,False,12.0,0,Санкт-Петербург,32888.0,12944.0,0.0,3100.0,0.0,3100.0,67,2018,2,3,112244.9,Последний
5,9500000.0,78.0,2018-01-14,3,2.7,27,48.0,13,True,False,False,10.0,0,Санкт-Петербург,30073.0,10337.0,0.0,3100.0,0.0,3100.0,206,2018,1,6,121794.87,Другой
10,4700000.0,77.1,2018-07-20,3,2.72,10,45.8,2,True,False,False,10.4,0,Всеволожск,,,,,,,52,2018,7,4,60959.79,Другой
6,950000.0,33.8,2016-06-22,2,2.72,2,26.0,2,True,False,False,5.2,0,поселок Вырица,,,,,,,16,2016,6,2,28106.51,Последний
20,7200000.0,82.8,2018-09-12,3,2.72,9,53.5,3,True,False,False,8.4,0,Санкт-Петербург,16285.0,6664.0,2.0,295.0,0.0,3100.0,150,2018,9,2,86956.52,Другой
12,4850000.0,40.6,2019-03-06,1,2.72,14,21.28,2,True,False,False,10.2,0,Санкт-Петербург,32717.0,13816.0,0.0,3100.0,1.0,363.0,0,2019,3,2,119458.13,Другой
5,4700000.0,42.5,2017-08-09,1,2.75,25,20.0,5,True,False,False,11.0,2,Санкт-Петербург,52192.0,15686.0,0.0,3100.0,1.0,441.0,14,2017,8,2,110588.24,Другой
15,6240000.0,63.9,2017-07-28,2,2.72,16,32.7,14,True,False,False,11.3,0,Санкт-Петербург,34530.0,14398.0,0.0,3100.0,1.0,965.0,61,2017,7,4,97652.58,Другой
18,6100000.0,54.5,2018-06-24,2,2.72,3,32.6,3,True,False,False,9.4,0,Санкт-Петербург,36270.0,9082.0,1.0,2555.0,3.0,73.0,108,2018,6,6,111926.61,Последний
7,2700000.0,53.0,2018-07-09,2,2.5,5,30.0,5,True,False,False,9.0,0,деревня Оржицы,,,,,,,252,2018,7,0,50943.4,Последний
9,4000000.0,37.9,2016-02-14,1,2.72,10,17.1,5,False,False,False,8.3,0,Санкт-Петербург,13153.0,15745.0,0.0,3100.0,2.0,365.0,138,2016,2,6,105540.9,Другой
0,4580000.0,44.3,2017-09-06,2,2.5,5,27.4,4,True,False,False,7.1,1,Санкт-Петербург,11739.0,14626.0,0.0,3100.0,0.0,3100.0,75,2017,9,2,103386.0,Другой
20,5650000.0,72.3,2017-06-14,4,2.72,5,49.3,4,True,False,False,9.6,0,Сосновый Бор,,,,,,,9,2017,6,2,78146.61,Другой
4,7263760.0,78.96,2018-10-12,3,2.72,14,45.95,2,True,False,False,11.78,1,Кудрово,,,,,,,17,2018,10,4,91992.91,Другой
9,3300000.0,31.0,2018-10-24,1,2.5,5,17.0,4,True,False,False,6.2,1,Санкт-Петербург,13244.0,13882.0,1.0,135.0,1.0,485.0,27,2018,10,2,106451.61,Другой
6,1300000.0,46.0,2017-08-24,2,2.6,5,30.5,4,True,False,False,5.5,1,Ивангород,,,,,,,422,2017,8,3,28260.87,Другой
9,8900000.0,80.5,2018-05-04,3,2.57,16,47.0,11,True,False,False,10.0,2,Санкт-Петербург,23435.0,14739.0,0.0,3100.0,0.0,3100.0,352,2018,5,4,110559.01,Другой
12,3780000.0,38.7,2017-11-17,1,2.72,22,17.4,2,True,False,False,9.4,1,деревня Кудрово,,,,,,,67,2017,11,4,97674.42,Другой
13,5300000.0,61.0,2016-06-03,2,2.72,8,32.0,1,True,False,False,8.0,1,Санкт-Петербург,24549.0,5117.0,1.0,392.0,0.0,3100.0,60,2016,6,4,86885.25,Первый
9,4600000.0,42.0,2019-02-26,2,2.55,5,27.0,4,True,False,False,6.0,1,Санкт-Петербург,28734.0,7674.0,0.0,3100.0,2.0,1000.0,23,2019,2,1,109523.81,Другой
15,4800000.0,45.1,2019-03-29,2,2.5,16,26.8,7,True,False,False,6.2,2,Санкт-Петербург,12828.0,11222.0,0.0,3100.0,0.0,3100.0,0,2019,3,4,106430.16,Другой
16,3250000.0,42.5,2018-10-05,2,2.55,4,26.0,2,False,False,False,6.0,0,Колпино,23651.0,29437.0,0.0,3100.0,1.0,550.0,23,2018,10,4,76470.59,Другой
3,4200000.0,49.0,2018-01-18,2,2.5,9,30.0,5,True,False,False,7.0,0,Санкт-Петербург,43878.0,16381.0,2.0,19.0,0.0,3100.0,54,2018,1,3,85714.29,Другой
12,5340000.0,83.0,2017-06-22,3,2.75,5,53.0,2,True,False,False,11.0,0,поселок Шушары,17905.0,30383.0,0.0,3100.0,1.0,356.0,265,2017,6,3,64337.35,Другой
20,5200000.0,47.8,2017-08-15,1,2.72,16,21.2,14,True,False,False,13.6,0,Санкт-Петербург,52239.0,16464.0,0.0,3100.0,1.0,754.0,3,2017,8,1,108786.61,Другой
10,3990000.0,52.0,2018-01-10,2,2.6,16,30.0,9,True,False,False,9.5,0,Всеволожск,,,,,,,112,2018,1,2,76730.77,Другой
11,2930000.0,53.1,2017-12-19,3,2.72,4,36.0,4,True,False,False,5.0,0,поселок имени Свердлова,,,,,,,35,2017,12,1,55178.91,Последний
17,3650000.0,31.5,2018-09-25,1,2.56,5,17.2,4,True,False,False,5.5,1,Санкт-Петербург,11430.0,13065.0,0.0,3100.0,1.0,477.0,178,2018,9,1,115873.02,Другой
14,6500000.0,54.0,2017-06-27,1,2.72,25,20.0,17,True,False,False,15.0,2,Санкт-Петербург,51468.0,15925.0,0.0,3100.0,1.0,314.0,68,2017,6,1,120370.37,Другой
12,4450000.0,39.3,2017-04-18,1,2.72,16,18.9,5,True,False,False,10.5,0,Санкт-Петербург,10949.0,12890.0,0.0,3100.0,0.0,3100.0,4,2017,4,1,113231.55,Другой
1,2870000.0,60.0,2018-02-01,2,2.72,26,32.0,7,True,False,False,10.0,0,поселок Шушары,12430.0,18217.0,0.0,3100.0,0.0,3100.0,100,2018,2,3,47833.33,Другой
13,3600000.0,44.6,2017-03-13,2,2.55,5,31.4,1,True,False,False,5.5,0,Санкт-Петербург,16005.0,11543.0,1.0,442.0,1.0,829.0,127,2017,3,0,80717.49,Первый
6,3050000.0,33.0,2018-09-08,1,2.5,12,18.0,9,True,False,False,7.0,0,Колпино,27638.0,33424.0,0.0,3100.0,0.0,3100.0,138,2018,9,5,92424.24,Другой
5,4400000.0,35.0,2019-03-28,1,2.75,9,20.0,5,True,False,False,7.0,0,Санкт-Петербург,10142.0,13743.0,2.0,751.0,1.0,881.0,0,2019,3,3,125714.29,Другой
8,3500000.0,35.36,2018-10-27,1,2.72,5,10.4,2,True,False,False,14.3,0,Санкт-Петербург,47039.0,25599.0,1.0,126.0,1.0,979.0,33,2018,10,5,98981.9,Другой
14,10500000.0,79.79,2017-10-25,2,2.72,5,47.1,5,True,False,False,11.6,0,Санкт-Петербург,19526.0,2277.0,2.0,704.0,3.0,78.0,410,2017,10,2,131595.44,Последний
18,2800000.0,37.5,2016-05-26,1,2.7,5,15.7,1,True,False,False,10.0,0,Всеволожск,,,,,,,0,2016,5,3,74666.67,Первый
9,2600000.0,46.0,2017-11-10,1,2.72,2,20.0,1,True,False,False,15.0,0,Санкт-Петербург,22861.0,26286.0,0.0,3100.0,0.0,3100.0,29,2017,11,4,56521.74,Первый
4,5400000.0,36.9,2018-06-28,1,2.61,14,16.2,8,True,False,False,11.9,1,Санкт-Петербург,13889.0,12057.0,0.0,3100.0,1.0,991.0,197,2018,6,3,146341.46,Другой
9,8900000.0,78.3,2019-01-23,3,2.65,16,46.4,2,True,False,False,14.8,0,Санкт-Петербург,33546.0,12178.0,0.0,3100.0,0.0,3100.0,0,2019,1,2,113665.39,Другой
11,3400000.0,46.4,2017-04-17,2,2.5,9,29.5,7,True,False,False,7.0,0,Красное Село,27828.0,31253.0,1.0,587.0,0.0,3100.0,316,2017,4,0,73275.86,Другой
